Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-1105635,ocds-dgv273-seacev3-1105635-2026-05-16T10:22:04.223275-05:00,1105635-20605292616,480600.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1003002825-2,ocds-dgv273-seacev3-2025-1003002825-2-2026-05-16T10:22:04.203467-05:00,1107691-20612021237,90272.4,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1209-95,ocds-dgv273-seacev3-2025-1209-95-2026-05-16T10:22:04.167190-05:00,1111694-20540081396,52049.6,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-42042-3,ocds-dgv273-seacev3-2025-42042-3-2026-05-16T10:22:03.762365-05:00,1111026-10481280091,859680.0,PEN,Soles,2025-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-10415-1,ocds-dgv273-seacev3-2025-10415-1-2026-05-16T10:21:54.206684-05:00,1104904-20605515836,155469.05,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1209-94,ocds-dgv273-seacev3-2025-1209-94-2026-05-16T10:21:42.245071-05:00,1111569-20540081396,155320.32,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1897-61,ocds-dgv273-seacev3-2025-1897-61-2026-05-16T10:21:32.665212-05:00,1109463-20609319071,1358425.44,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1003003812-3,ocds-dgv273-seacev3-2025-1003003812-3-2026-05-16T10:21:20.765809-05:00,1110255-20509023663,528876.0,PEN,Soles,2025-06-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-1003003812-3,ocds-dgv273-seacev3-2025-1003003812-3-2026-05-16T10:21:20.765809-05:00,1110255-20606346639,559085.28,PEN,Soles,2025-07-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-200039-52,ocds-dgv273-seacev3-2025-200039-52-2026-05-16T10:21:20.716539-05:00,1111293-10239125412,2594192.47,PEN,Soles,2025-06-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-42-85,ocds-dgv273-seacev3-2025-42-85-2026-05-16T10:21:20.657800-05:00,1109830-1686478,34599850.38,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-1108108,ocds-dgv273-seacev3-1108108-2026-05-16T10:21:20.628144-05:00,1108108-20483991003,1366027.33,PEN,Soles,2025-06-06T00:00:00-05:00
ocds-dgv273-seacev3-1109627,ocds-dgv273-seacev3-1109627-2026-05-15T10:34:14.208415-05:00,1109627-1696956,6357073.85,PEN,Soles,2025-06-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-2000-214,ocds-dgv273-seacev3-2025-2000-214-2026-05-15T10:34:14.139500-05:00,1113206-1692079,5756465.05,PEN,Soles,2025-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1113996,ocds-dgv273-seacev3-1113996-2026-05-15T10:34:05.360039-05:00,1113996-10038762830,96000.0,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-1112973,ocds-dgv273-seacev3-1112973-2026-05-15T10:33:09.262491-05:00,1112973-10065690999,143000.0,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-200068-9,ocds-dgv273-seacev3-2025-200068-9-2026-05-14T10:36:35.540967-05:00,1109784-20487782590,23388045.47,PEN,Soles,2025-05-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1505-41,ocds-dgv273-seacev3-2025-1505-41-2026-05-14T10:36:35.510178-05:00,1106243-1684441,485047.7,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-10249-43,ocds-dgv273-seacev3-2025-10249-43-2026-05-14T10:35:50.627843-05:00,1110708-20510944764,428472.0,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-1114172,ocds-dgv273-seacev3-1114172-2026-05-14T10:35:50.613477-05:00,1114172-20481030227,240000.0,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-42-73,ocds-dgv273-seacev3-2025-42-73-2026-05-14T10:35:50.572013-05:00,1109167-1685967,5526704.14,PEN,Soles,2025-05-30T00:00:00-05:00
ocds-dgv273-seacev3-1105831,ocds-dgv273-seacev3-1105831-2026-05-14T10:35:39.366822-05:00,1105831-20482322485,149841.88,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-1105831,ocds-dgv273-seacev3-1105831-2026-05-14T10:35:39.366822-05:00,1105831-20600400755,149841.88,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-465-1,ocds-dgv273-seacev3-2025-465-1-2026-05-14T10:35:27.848006-05:00,1105662-1671895,198900.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-200039-54,ocds-dgv273-seacev3-2025-200039-54-2026-05-13T10:35:37.413440-05:00,1112230-1694053,32826710.35,PEN,Soles,2025-06-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-1060-17,ocds-dgv273-seacev3-2025-1060-17-2026-05-13T10:35:15.840141-05:00,1135726-1710114,4538595.72,PEN,Soles,2025-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1113085,ocds-dgv273-seacev3-1113085-2026-05-13T10:35:15.771795-05:00,1113085-20100057523,70632.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1113085,ocds-dgv273-seacev3-1113085-2026-05-13T10:35:15.771795-05:00,1113085-20100139848,71868.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-10420-1,ocds-dgv273-seacev3-2025-10420-1-2026-05-13T10:34:53.557611-05:00,1110004-20603466137,111288.22,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-1119063,ocds-dgv273-seacev3-1119063-2026-05-13T10:34:43.170514-05:00,1119063-20490348906,3788272.81,PEN,Soles,2025-06-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-36-30,ocds-dgv273-seacev3-2025-36-30-2026-05-10T21:37:51.679074-05:00,1105829-1675845,161642.59,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-1138943,ocds-dgv273-seacev3-1138943-2026-05-10T21:37:51.636376-05:00,1138943-1723560,42353173.36,PEN,Soles,2025-09-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-166287-10,ocds-dgv273-seacev3-2025-166287-10-2026-05-10T21:37:51.604233-05:00,1117834-10437722558,72000.0,PEN,Soles,2025-05-14T00:00:00-05:00
ocds-dgv273-seacev3-1110151,ocds-dgv273-seacev3-1110151-2026-05-10T21:37:41.143475-05:00,1110151-20610568476,202838.34,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-1129313,ocds-dgv273-seacev3-1129313-2026-05-10T21:37:41.123902-05:00,1129313-1700210,11514174.61,PEN,Soles,2025-07-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-10540-7,ocds-dgv273-seacev3-2025-10540-7-2026-05-10T21:37:30.403465-05:00,1112160-20413666130,354420.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-1131885,ocds-dgv273-seacev3-1131885-2026-05-10T21:37:19.545660-05:00,1131885-20610020268,331618.94,PEN,Soles,2025-07-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-200231-28,ocds-dgv273-seacev3-2025-200231-28-2026-05-10T21:37:19.369469-05:00,1104738-1696121,27460570.62,PEN,Soles,2025-07-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-200231-27,ocds-dgv273-seacev3-2025-200231-27-2026-05-10T21:37:09.022464-05:00,1109884-1701770,145797814.83,PEN,Soles,2025-08-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-1909-67,ocds-dgv273-seacev3-2025-1909-67-2026-05-10T21:37:09.002755-05:00,1109356-1692486,2199677.34,PEN,Soles,2025-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1140222,ocds-dgv273-seacev3-1140222-2026-05-10T21:36:58.839662-05:00,1140222-1725913,140724005.45,PEN,Soles,2025-10-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-200231-39,ocds-dgv273-seacev3-2025-200231-39-2026-05-10T21:36:58.792954-05:00,1113873-10102550434,484488.92,PEN,Soles,2025-10-10T12:19:31-05:00
ocds-dgv273-seacev3-1111426,ocds-dgv273-seacev3-1111426-2026-05-10T21:36:58.772042-05:00,1111426-1687444,10973955.36,PEN,Soles,2025-06-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-202314-41,ocds-dgv273-seacev3-2025-202314-41-2026-05-10T21:36:48.255874-05:00,1149448-10480610241,132000.0,PEN,Soles,2025-09-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-200345-5,ocds-dgv273-seacev3-2025-200345-5-2026-05-10T21:36:47.723110-05:00,1104978-20527344019,570636.25,PEN,Soles,2025-04-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1630-2,ocds-dgv273-seacev3-2025-1630-2-2026-05-10T21:36:47.708558-05:00,1106466-20605804749,297172.95,PEN,Soles,2025-04-16T16:24:50-05:00
ocds-dgv273-seacev3-1125944,ocds-dgv273-seacev3-1125944-2026-05-10T21:36:47.687365-05:00,1125944-1695404,2623194.68,PEN,Soles,2025-06-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-200351-15,ocds-dgv273-seacev3-2025-200351-15-2026-05-08T10:37:39.857348-05:00,1111112-1755499,3014262.6,PEN,Soles,2026-01-21T00:00:00-05:00
ocds-dgv273-seacev3-1116982,ocds-dgv273-seacev3-1116982-2026-05-08T10:37:39.805604-05:00,1116982-10717417068,16500.0,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-200231-42,ocds-dgv273-seacev3-2025-200231-42-2026-05-08T10:37:28.429080-05:00,1102919-1691846,339478.3,PEN,Soles,2025-08-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-10015-55,ocds-dgv273-seacev3-2025-10015-55-2026-05-08T10:37:28.404756-05:00,1110363-1681139,8927379.99,PEN,Soles,2025-05-23T00:00:00-05:00
ocds-dgv273-seacev3-1114476,ocds-dgv273-seacev3-1114476-2026-05-08T10:37:28.353612-05:00,1114476-10085688885,60000.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-1135349,ocds-dgv273-seacev3-1135349-2026-05-08T10:37:17.811512-05:00,1135349-20604487090,1301868.31,PEN,Soles,2025-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-200231-41,ocds-dgv273-seacev3-2025-200231-41-2026-05-08T10:36:56.536800-05:00,1111479-1692095,3095419.17,PEN,Soles,2025-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-200475-48,ocds-dgv273-seacev3-2025-200475-48-2026-05-07T10:36:21.537567-05:00,1129399-10401462011,233611.0,PEN,Soles,2026-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-20,ocds-dgv273-seacev3-2025-200303-20-2026-05-07T10:36:14.468058-05:00,1109772-1687060,649003.29,PEN,Soles,2025-05-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-38,ocds-dgv273-seacev3-2025-200303-38-2026-05-07T10:36:14.393970-05:00,1111959-1677532,456884.91,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-1112924,ocds-dgv273-seacev3-1112924-2026-05-07T10:36:14.351631-05:00,1112924-1687856,927000.0,PEN,Soles,2025-05-29T00:00:00-05:00
ocds-dgv273-seacev3-1115347,ocds-dgv273-seacev3-1115347-2026-05-07T10:36:02.879509-05:00,1115347-1676772,412139.26,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-10368-25,ocds-dgv273-seacev3-2025-10368-25-2026-05-07T10:36:02.809272-05:00,1104463-10412307963,107600.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-1113536,ocds-dgv273-seacev3-1113536-2026-05-07T10:36:02.776915-05:00,1113536-1710194,52790901.42,PEN,Soles,2025-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1112439,ocds-dgv273-seacev3-1112439-2026-05-07T10:35:51.195814-05:00,1112439-1687611,984149.46,PEN,Soles,2025-06-06T00:00:00-05:00
ocds-dgv273-seacev3-1112437,ocds-dgv273-seacev3-1112437-2026-05-07T10:35:51.178657-05:00,1112437-20495651941,233000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1112421,ocds-dgv273-seacev3-1112421-2026-05-07T10:35:27.396548-05:00,1112421-20495651941,329000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1106804,ocds-dgv273-seacev3-1106804-2026-05-07T10:35:27.378946-05:00,1106804-1673425,114743.2,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-1113702,ocds-dgv273-seacev3-1113702-2026-05-07T10:35:27.341023-05:00,1113702-20543254798,159999999.55,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-224-185,ocds-dgv273-seacev3-2025-224-185-2026-05-07T10:35:27.242442-05:00,1110357-1680651,3385084.86,PEN,Soles,2025-05-15T00:00:00-05:00
ocds-dgv273-seacev3-1112059,ocds-dgv273-seacev3-1112059-2026-05-07T10:35:15.986005-05:00,1112059-20495651941,495000.0,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-200231-26,ocds-dgv273-seacev3-2025-200231-26-2026-05-07T10:35:15.891514-05:00,1111898-1705798,53798880.24,PEN,Soles,2025-08-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-41-261,ocds-dgv273-seacev3-2025-41-261-2026-05-07T10:35:15.846863-05:00,1112315-1691077,5972382.86,PEN,Soles,2025-06-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-36,ocds-dgv273-seacev3-2025-200303-36-2026-05-07T10:35:03.134775-05:00,1111957-1687876,496477.72,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-1852-81,ocds-dgv273-seacev3-2025-1852-81-2026-05-07T10:35:03.116045-05:00,1103313-10456476975,87360.0,PEN,Soles,2025-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-17,ocds-dgv273-seacev3-2025-200303-17-2026-05-07T10:35:03.036999-05:00,1109770-1686992,528290.45,PEN,Soles,2025-05-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1060-41,ocds-dgv273-seacev3-2025-1060-41-2026-05-06T10:32:49.212466-05:00,1108532-20367759551,7800970.56,PEN,Soles,2025-09-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-323,ocds-dgv273-seacev3-2025-35-323-2026-05-04T10:04:03.412965-05:00,1112196-1688243,8130766.86,PEN,Soles,2025-06-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-36-40,ocds-dgv273-seacev3-2025-36-40-2026-05-02T10:08:46.350211-05:00,1109420-1693549,17507718.17,PEN,Soles,2025-06-17T00:00:00-05:00
ocds-dgv273-seacev3-1115595,ocds-dgv273-seacev3-1115595-2026-05-02T10:08:08.892860-05:00,1115595-20552504641,129500.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-1111454,ocds-dgv273-seacev3-1111454-2026-05-01T10:34:06.313828-05:00,1111454-1686526,621284.93,PEN,Soles,2025-05-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-10552-19,ocds-dgv273-seacev3-2025-10552-19-2026-05-01T10:34:06.292765-05:00,1109694-1688803,12425698.5,PEN,Soles,2025-05-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-10189-18,ocds-dgv273-seacev3-2025-10189-18-2026-05-01T10:33:55.843439-05:00,1107463-20513017147,38660.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10446-36,ocds-dgv273-seacev3-2025-10446-36-2026-05-01T10:33:44.927921-05:00,1108091-10401039339,374000.0,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-1120340,ocds-dgv273-seacev3-1120340-2026-05-01T10:33:44.908621-05:00,1120340-20602979173,271631803.44,PEN,Soles,2025-07-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-2002-19,ocds-dgv273-seacev3-2025-2002-19-2026-05-01T10:33:33.381903-05:00,1111788-1687906,1676774.07,PEN,Soles,2025-05-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-46-220,ocds-dgv273-seacev3-2025-46-220-2026-05-01T10:33:21.801109-05:00,1113981-10460811819,144000.0,PEN,Soles,2025-08-01T00:00:00-05:00
ocds-dgv273-seacev3-1105294,ocds-dgv273-seacev3-1105294-2026-05-01T10:32:59.952955-05:00,1105294-20448481809,1943800.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1062-5,ocds-dgv273-seacev3-2025-1062-5-2026-04-30T10:19:43.266384-05:00,1109366-1676382,649716.45,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-529-1,ocds-dgv273-seacev3-2025-529-1-2026-04-30T10:19:33.583502-05:00,1112313-1677163,3107223.38,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-754-45,ocds-dgv273-seacev3-2025-754-45-2026-04-30T10:19:33.552679-05:00,1113207-10251852184,370480.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200318-2,ocds-dgv273-seacev3-2025-200318-2-2026-04-30T10:19:23.041789-05:00,1113615-1687667,1366682.02,PEN,Soles,2025-05-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-89261-10,ocds-dgv273-seacev3-2025-89261-10-2026-04-30T10:19:00.605527-05:00,1110876-20467534026,250158.83,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-42-61,ocds-dgv273-seacev3-2025-42-61-2026-04-30T10:19:00.543584-05:00,1108162-1685869,14117879.77,PEN,Soles,2025-05-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-168-16,ocds-dgv273-seacev3-2025-168-16-2026-04-30T10:19:00.509451-05:00,1109052-1675900,85390.0,PEN,Soles,2025-05-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-200475-57,ocds-dgv273-seacev3-2025-200475-57-2026-04-30T10:18:56.924620-05:00,1210210-10239456893,56000.0,PEN,Soles,2026-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-10449-30,ocds-dgv273-seacev3-2025-10449-30-2026-04-30T10:18:50.675914-05:00,1103045-20528083839,925000.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-200363-123,ocds-dgv273-seacev3-2025-200363-123-2026-04-30T10:18:39.017622-05:00,1113183-20607779695,835769.2,PEN,Soles,2025-05-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1278-2,ocds-dgv273-seacev3-2025-1278-2-2026-04-29T10:18:42.629167-05:00,1112559-20487418278,217755.9,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-406-17,ocds-dgv273-seacev3-2025-406-17-2026-04-29T10:18:42.599873-05:00,1103739-20498333347,12044216.86,PEN,Soles,2025-07-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-749-77,ocds-dgv273-seacev3-2025-749-77-2026-04-29T10:18:21.566005-05:00,1112909-20563862972,953065.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1104237,ocds-dgv273-seacev3-1104237-2026-04-29T10:18:21.520866-05:00,1104237-1661402,35450000.0,PEN,Soles,2025-04-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-10446-33,ocds-dgv273-seacev3-2025-10446-33-2026-04-29T10:18:00.803680-05:00,1109951-1679559,334000.0,PEN,Soles,2025-05-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-2408-31,ocds-dgv273-seacev3-2025-2408-31-2026-04-29T10:18:00.785797-05:00,1111194-1689141,1735140.0,PEN,Soles,2025-06-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-2408-31,ocds-dgv273-seacev3-2025-2408-31-2026-04-29T10:18:00.785797-05:00,1111194-1689171,1562241.6,PEN,Soles,2025-06-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-2383-1,ocds-dgv273-seacev3-2025-2383-1-2026-04-26T10:13:29.666684-05:00,1112945-20606407069,32237.5,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-2383-3,ocds-dgv273-seacev3-2025-2383-3-2026-04-26T10:13:29.638260-05:00,1111340-20610830626,77949.0,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-2383-7,ocds-dgv273-seacev3-2025-2383-7-2026-04-26T10:13:00.210880-05:00,1112689-20545364612,72000.0,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-2383-7,ocds-dgv273-seacev3-2025-2383-7-2026-04-26T10:13:00.210880-05:00,1112689-20602623051,74500.0,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-2383-57,ocds-dgv273-seacev3-2025-2383-57-2026-04-26T10:13:00.195640-05:00,1109504-20508675446,641920.0,PEN,Soles,2025-06-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-333,ocds-dgv273-seacev3-2025-35-333-2026-04-25T10:20:33.948566-05:00,1111742-1690574,99620411.21,PEN,Soles,2025-06-04T00:00:00-05:00
ocds-dgv273-seacev3-1106350,ocds-dgv273-seacev3-1106350-2026-04-25T10:20:23.815019-05:00,1106350-10270489422,63990.0,PEN,Soles,2025-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1127256,ocds-dgv273-seacev3-1127256-2026-04-25T10:20:23.740031-05:00,1127256-1696783,496736.04,PEN,Soles,2025-06-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-1852-105,ocds-dgv273-seacev3-2025-1852-105-2026-04-25T10:20:02.253753-05:00,1104786-1668709,3409322.35,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1060-35,ocds-dgv273-seacev3-2025-1060-35-2026-04-25T10:19:40.462609-05:00,1109967-1674584,1184888.02,PEN,Soles,2025-06-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-1553-27,ocds-dgv273-seacev3-2025-1553-27-2026-04-25T10:19:29.742829-05:00,1112431-20609319071,1177359.75,PEN,Soles,2025-06-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1323-25,ocds-dgv273-seacev3-2025-1323-25-2026-04-25T10:19:29.722051-05:00,1110883-1683236,3581506.08,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-214-15,ocds-dgv273-seacev3-2025-214-15-2026-04-24T10:19:39.786404-05:00,1103914-1666225,2745103.0,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-10194-49,ocds-dgv273-seacev3-2025-10194-49-2026-04-24T10:19:39.771265-05:00,1104705-20216528141,47790.0,PEN,Soles,2025-05-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1852-102,ocds-dgv273-seacev3-2025-1852-102-2026-04-24T10:19:31.817945-05:00,1104743-1668577,342705.24,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-10432-3,ocds-dgv273-seacev3-2025-10432-3-2026-04-24T10:19:19.361315-05:00,1111889-1686707,27510402.19,PEN,Soles,2025-05-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-1852-123,ocds-dgv273-seacev3-2025-1852-123-2026-04-24T10:19:07.729990-05:00,1112400-1687596,10817663.79,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-10432-1,ocds-dgv273-seacev3-2025-10432-1-2026-04-24T10:19:07.674844-05:00,1113564-1687369,30951269.81,PEN,Soles,2025-05-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-1624-8,ocds-dgv273-seacev3-2025-1624-8-2026-04-24T10:18:56.285702-05:00,1112972-1680465,2767782.51,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1636-4,ocds-dgv273-seacev3-2025-1636-4-2026-04-24T10:18:34.008490-05:00,1107983-1697382,12804276.93,PEN,Soles,2025-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1124383,ocds-dgv273-seacev3-1124383-2026-04-24T10:18:22.409139-05:00,1124383-1695210,379000.0,PEN,Soles,2025-06-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-200038-27,ocds-dgv273-seacev3-2025-200038-27-2026-04-24T10:18:22.358589-05:00,1106568-20100466709,162540.0,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-1114053,ocds-dgv273-seacev3-1114053-2026-04-23T10:37:01.491658-05:00,1114053-20100163391,3150000.0,PEN,Soles,2025-04-21T00:00:00-05:00
ocds-dgv273-seacev3-1110828,ocds-dgv273-seacev3-1110828-2026-04-23T10:36:20.126641-05:00,1110828-1671689,207758.98,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-1192-3,ocds-dgv273-seacev3-2025-1192-3-2026-04-23T10:36:20.071205-05:00,1111278-1678682,739166.57,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1893-24,ocds-dgv273-seacev3-2025-1893-24-2026-04-23T10:35:58.204579-05:00,1112910-20613805592,226000.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1053-33,ocds-dgv273-seacev3-2025-1053-33-2026-04-23T10:35:46.374985-05:00,1113871-1681701,983943.2,PEN,Soles,2025-05-20T00:00:00-05:00
ocds-dgv273-seacev3-1106667,ocds-dgv273-seacev3-1106667-2026-04-23T10:35:46.279324-05:00,1106667-10010684949,1637151.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-958-1,ocds-dgv273-seacev3-2025-958-1-2026-04-22T10:35:40.194140-05:00,1107540-20550700329,267786.0,PEN,Soles,2025-05-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-10231-59,ocds-dgv273-seacev3-2025-10231-59-2026-04-22T10:35:40.175833-05:00,1106281-1671080,359314.13,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-42-90,ocds-dgv273-seacev3-2025-42-90-2026-04-22T10:35:18.616832-05:00,1114832-1687647,12737862.79,PEN,Soles,2025-06-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-42-53,ocds-dgv273-seacev3-2025-42-53-2026-04-22T10:34:57.944053-05:00,1107514-1671803,338987.27,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-1113484,ocds-dgv273-seacev3-1113484-2026-04-22T10:34:57.902109-05:00,1113484-10435324075,54000.0,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1564,ocds-dgv273-seacev3-2025-2543-1564-2026-04-22T10:34:57.883767-05:00,1114005-1699000,14000084.37,PEN,Soles,2025-07-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-2002-25,ocds-dgv273-seacev3-2025-2002-25-2026-04-22T10:34:46.240702-05:00,1113382-1695353,72935528.0,PEN,Soles,2025-06-20T00:00:00-05:00
ocds-dgv273-seacev3-1104832,ocds-dgv273-seacev3-1104832-2026-04-19T10:08:26.513168-05:00,1104832-10420023494,20862174.68,PEN,Soles,2025-04-04T00:00:00-05:00
